conflictid,location,sidea,sidea2nd,side b,sidebid,sideb2nd,incomp,terr,year,intensity,cumint,type,startdate,startprec,startdate2,startprec2,epend,ependdate,ependprec,gwnoa,gwnoa2nd,gwnob,gwnob2nd,gwnoloc,region,version
240,Thailand,Government of Thailand,,CPT,216,,2,,1977,1,1,3,1951-06-30,1,1974-10-31,4,0,,,800,,,,800,3,17.1
240,Thailand,Government of Thailand,,CPT,216,,2,,1978,1,1,3,1951-06-30,1,1974-10-31,4,0,,,800,,,,800,3,17.1
240,Thailand,Government of Thailand,,CPT,216,,2,,1979,1,1,3,1951-06-30,1,1974-10-31,4,0,,,800,,,,800,3,17.1
240,Thailand,Government of Thailand,,CPT,216,,2,,1980,1,1,3,1951-06-30,1,1974-10-31,4,0,,,800,,,,800,3,17.1
240,Thailand,Government of Thailand,,CPT,216,,2,,1981,1,1,3,1951-06-30,1,1974-10-31,4,0,,,800,,,,800,3,17.1
240,Thailand,Government of Thailand,,CPT,216,,2,,1982,1,1,3,1951-06-30,1,1974-10-31,4,1,1982-12-31,5,800,,,,800,3,17.1
241,Kenya,Government of United Kingdom,,Mau Mau,400,,1,Kenya,1952,1,0,1,1952-10-22,2,1952-10-22,2,0,,,200,,,,501,4,17.1
241,Kenya,Government of United Kingdom,,Mau Mau,400,,1,Kenya,1953,2,1,1,1952-10-22,2,1952-10-22,2,0,,,200,,,,501,4,17.1
241,Kenya,Government of United Kingdom,,Mau Mau,400,,1,Kenya,1954,2,1,1,1952-10-22,2,1952-10-22,2,0,,,200,,,,501,4,17.1
241,Kenya,Government of United Kingdom,,Mau Mau,400,,1,Kenya,1955,2,1,1,1952-10-22,2,1952-10-22,2,0,,,200,,,,501,4,17.1
241,Kenya,Government of United Kingdom,,Mau Mau,400,,1,Kenya,1956,2,1,1,1952-10-22,2,1952-10-22,2,1,1956-12-31,5,200,,,,501,4,17.1
242,Cuba,Government of Cuba,,M-26-7,734,,2,,1953,1,0,3,1953-07-26,1,1953-07-26,1,1,1953-07-27,1,40,,,,40,5,17.1
242,Cuba,Government of Cuba,,M-26-7,734,,2,,1956,1,0,3,1953-07-26,1,1956-12-05,1,0,,,40,,,,40,5,17.1
242,Cuba,Government of Cuba,,M-26-7,734,,2,,1957,1,0,3,1953-07-26,1,1956-12-05,1,0,,,40,,,,40,5,17.1
242,Cuba,Government of Cuba,,M-26-7,734,,2,,1958,2,1,3,1953-07-26,1,1956-12-05,1,1,1958-12-31,5,40,,,,40,5,17.1
242,Cuba,Government of Cuba,,Cuban Revolutionary Council,735,Government of United States of America,2,,1961,1,1,4,1953-07-26,1,1961-04-17,2,1,1961-04-20,1,40,,,2,40,5,17.1
243,Indonesia,Government of Indonesia,,Darul Islam,217,,2,,1953,2,1,3,1953-12-31,5,1953-12-31,5,1,1953-12-31,5,850,,,,850,3,17.1
243,Indonesia,Government of Indonesia,,"Darul Islam, Permesta Movement, PRRI","217, 218, 219",,2,,1958,2,1,3,1953-12-31,5,1958-04-17,2,0,,,850,,,,850,3,17.1
243,Indonesia,Government of Indonesia,,"Darul Islam, Permesta Movement, PRRI","217, 218, 219",,2,,1959,2,1,3,1953-12-31,5,1958-04-17,2,0,,,850,,,,850,3,17.1
243,Indonesia,Government of Indonesia,,"Darul Islam, Permesta Movement, PRRI","217, 218, 219",,2,,1960,1,1,3,1953-12-31,5,1958-04-17,2,0,,,850,,,,850,3,17.1
243,Indonesia,Government of Indonesia,,"Darul Islam, Permesta Movement, PRRI","217, 218, 219",,2,,1961,2,1,3,1953-12-31,5,1958-04-17,2,1,1961-12-31,5,850,,,,850,3,17.1
244,Morocco,Government of France,,Istiqlal,401,,1,Morocco,1953,1,0,1,1953-11-07,1,1953-11-07,1,0,,,220,,,,600,4,17.1
244,Morocco,Government of France,,Istiqlal,401,,1,Morocco,1954,1,0,1,1953-11-07,1,1953-11-07,1,0,,,220,,,,600,4,17.1
244,Morocco,Government of France,,Istiqlal,401,,1,Morocco,1955,1,0,1,1953-11-07,1,1953-11-07,1,0,,,220,,,,600,4,17.1
244,Morocco,Government of France,,Istiqlal,401,,1,Morocco,1956,1,0,1,1953-11-07,1,1953-11-07,1,1,1956-03-02,1,220,,,,600,4,17.1
245,Tunisia,Government of France,,National Liberation Army,402,,1,Tunisia,1953,1,0,1,1953-04-30,3,1953-04-30,3,0,,,220,,,,616,4,17.1
245,Tunisia,Government of France,,National Liberation Army,402,,1,Tunisia,1954,1,0,1,1953-04-30,3,1953-04-30,3,0,,,220,,,,616,4,17.1
245,Tunisia,Government of France,,National Liberation Army,402,,1,Tunisia,1955,1,0,1,1953-04-30,3,1953-04-30,3,0,,,220,,,,616,4,17.1
245,Tunisia,Government of France,,National Liberation Army,402,,1,Tunisia,1956,1,0,1,1953-04-30,3,1953-04-30,3,1,1956-03-20,4,220,,,,616,4,17.1
246,Algeria,Government of France,,FLN ,403,,1,Algeria,1954,1,0,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,17.1
246,Algeria,Government of France,,"FLN , MNA","403, 404",,1,Algeria,1955,2,1,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,17.1
246,Algeria,Government of France,,"FLN , MNA","403, 404",,1,Algeria,1956,2,1,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,17.1
246,Algeria,Government of France,,"FLN , MNA","403, 404",,1,Algeria,1957,2,1,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,17.1
246,Algeria,Government of France,,FLN ,403,,1,Algeria,1958,2,1,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,17.1
246,Algeria,Government of France,,FLN ,403,,1,Algeria,1959,2,1,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,17.1
246,Algeria,Government of France,,FLN ,403,,1,Algeria,1960,2,1,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,17.1
246,Algeria,Government of France,,FLN ,403,,1,Algeria,1961,2,1,1,1954-11-01,1,1954-11-29,2,0,,,220,,,,615,4,17.1
246,Algeria,Government of France,,FLN ,403,,1,Algeria,1962,1,1,1,1954-11-01,1,1954-11-29,2,1,1962-03-19,1,220,,,,615,4,17.1
247,Argentina,Government of Argentina,,"Military faction (forces of Eduardo A. Lonardi Doucet), Military faction (forces of Samuel Toranzo Calderón)","736, 1113",,2,,1955,1,0,3,1955-06-16,1,1955-06-16,1,1,1955-09-19,1,160,,,,160,5,17.1
247,Argentina,Government of Argentina,,Military faction (colorados),737,,2,,1963,1,0,3,1955-06-16,1,1963-04-02,1,1,1963-09-22,1,160,,,,160,5,17.1
247,Argentina,Government of Argentina,,ERP,738,,2,,1974,1,0,3,1955-06-16,1,1974-08-11,2,0,,,160,,,,160,5,17.1
247,Argentina,Government of Argentina,,"ERP, Montoneros","738, 739",,2,,1975,1,0,3,1955-06-16,1,1974-08-11,2,0,,,160,,,,160,5,17.1
247,Argentina,Government of Argentina,,"ERP, Montoneros","738, 739",,2,,1976,1,1,3,1955-06-16,1,1974-08-11,2,0,,,160,,,,160,5,17.1
247,Argentina,Government of Argentina,,"ERP, Montoneros","738, 739",,2,,1977,1,1,3,1955-06-16,1,1974-08-11,2,1,1977-12-31,5,160,,,,160,5,17.1
248,Cyprus,Government of United Kingdom,,EOKA,220,,1,Cyprus,1955,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,17.1
248,Cyprus,Government of United Kingdom,,EOKA,220,,1,Cyprus,1956,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,17.1
248,Cyprus,Government of United Kingdom,,EOKA,220,,1,Cyprus,1957,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,17.1
248,Cyprus,Government of United Kingdom,,EOKA,220,,1,Cyprus,1958,1,0,1,1955-06-02,1,1955-06-02,1,0,,,200,,,,352,1,17.1
248,Cyprus,Government of United Kingdom,,EOKA,220,,1,Cyprus,1959,1,0,1,1955-06-02,1,1955-06-02,1,1,1959-02-19,1,200,,,,352,1,17.1
249,South Vietnam,Government of South Vietnam,,FNL,221,,1,South Vietnam,1955,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,17.1
249,South Vietnam,Government of South Vietnam,,FNL,221,,1,South Vietnam,1956,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,17.1
249,South Vietnam,Government of South Vietnam,,FNL,221,,1,South Vietnam,1957,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,17.1
249,South Vietnam,Government of South Vietnam,,FNL,221,,1,South Vietnam,1958,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,17.1
249,South Vietnam,Government of South Vietnam,,FNL,221,,1,South Vietnam,1959,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,17.1
249,South Vietnam,Government of South Vietnam,,FNL,221,,1,South Vietnam,1960,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,17.1
249,South Vietnam,Government of South Vietnam,,FNL,221,,1,South Vietnam,1961,2,1,3,1955-04-30,3,1955-04-30,3,0,,,817,,,,817,3,17.1
249,South Vietnam,Government of South Vietnam,Government of United States of America,FNL,221,,1,South Vietnam,1962,2,1,4,1955-04-30,3,1955-04-30,3,0,,,817,2,,,817,3,17.1
249,South Vietnam,Government of South Vietnam,Government of United States of America,FNL,221,,1,South Vietnam,1963,2,1,4,1955-04-30,3,1955-04-30,3,0,,,817,2,,,817,3,17.1
249,South Vietnam,Government of South Vietnam,Government of United States of America,FNL,221,,1,South Vietnam,1964,2,1,4,1955-04-30,3,1955-04-30,3,1,1964-12-31,5,817,2,,,817,3,17.1
250,"Hungary, Russia (Soviet Union)",Government of Hungary,,Government of Russia (Soviet Union),57,,2,,1956,2,1,2,1956-10-23,1,1956-10-23,1,1,1956-11-14,1,310,,365,,"310, 365",1,17.1
251,India,Government of India,,NNC,222,,1,Nagaland,1956,1,0,3,1955-07-20,2,1956-12-31,5,0,,,750,,,,750,3,17.1
251,India,Government of India,,NNC,222,,1,Nagaland,1957,1,0,3,1955-07-20,2,1956-12-31,5,0,,,750,,,,750,3,17.1
251,India,Government of India,,NNC,222,,1,Nagaland,1958,1,1,3,1955-07-20,2,1956-12-31,5,0,,,750,,,,750,3,17.1
251,India,Government of India,,NNC,222,,1,Nagaland,1959,1,1,3,1955-07-20,2,1956-12-31,5,1,1959-12-31,5,750,,,,750,3,17.1
251,India,Government of India,,NNC,222,,1,Nagaland,1961,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,17.1
251,India,Government of India,,NNC,222,,1,Nagaland,1962,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,17.1
251,India,Government of India,,NNC,222,,1,Nagaland,1963,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,17.1
251,India,Government of India,,NNC,222,,1,Nagaland,1964,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,17.1
251,India,Government of India,,NNC,222,,1,Nagaland,1965,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,17.1
251,India,Government of India,,NNC,222,,1,Nagaland,1966,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,17.1
251,India,Government of India,,NNC,222,,1,Nagaland,1967,1,1,3,1955-07-20,2,1961-12-31,5,0,,,750,,,,750,3,17.1
251,India,Government of India,,NNC,222,,1,Nagaland,1968,1,1,3,1955-07-20,2,1961-12-31,5,1,1968-06-15,1,750,,,,750,3,17.1
251,India,Government of India,,NSCN-IM,223,,1,Nagaland,1992,1,1,3,1955-07-20,2,1992-08-05,1,0,,,750,,,,750,3,17.1
251,India,Government of India,,NSCN-IM,223,,1,Nagaland,1993,1,1,3,1955-07-20,2,1992-08-05,1,0,,,750,,,,750,3,17.1
251,India,Government of India,,NSCN-IM,223,,1,Nagaland,1994,1,1,3,1955-07-20,2,1992-08-05,1,0,,,750,,,,750,3,17.1
251,India,Government of India,,NSCN-IM,223,,1,Nagaland,1995,1,1,3,1955-07-20,2,1992-08-05,1,0,,,750,,,,750,3,17.1
251,India,Government of India,,NSCN-IM,223,,1,Nagaland,1996,1,1,3,1955-07-20,2,1992-08-05,1,0,,,750,,,,750,3,17.1
251,India,Government of India,,NSCN-IM,223,,1,Nagaland,1997,1,1,3,1955-07-20,2,1992-08-05,1,1,1997-07-22,1,750,,,,750,3,17.1
251,India,Government of India,,NSCN-IM,223,,1,Nagaland,2000,1,1,3,1955-07-20,2,2000-09-13,1,1,2000-09-13,1,750,,,,750,3,17.1
252,"Egypt, France, Israel, United Kingdom","Government of France, Government of Israel, Government of United Kingdom",,Government of Egypt,117,,1,Suez,1956,2,1,2,1956-10-31,1,1956-10-31,1,1,1956-11-06,1,"220, 666, 200",,"651, 220, 666, 200",,"651, 220, 666, 200",2,17.1
253,Myanmar (Burma),Government of Myanmar (Burma),,KNPP,225,,1,Karenni,1957,1,0,3,1957-12-31,6,1957-12-31,6,1,1957-12-31,5,775,,,,775,3,17.1
253,Myanmar (Burma),Government of Myanmar (Burma),,KNPP,225,,1,Karenni,1987,1,0,3,1957-12-31,6,1987-12-31,5,1,1987-12-31,5,775,,,,775,3,17.1
253,Myanmar (Burma),Government of Myanmar (Burma),,KNPP,225,,1,Karenni,1992,1,0,3,1957-12-31,6,1992-09-22,1,1,1992-11-06,5,775,,,,775,3,17.1
253,Myanmar (Burma),Government of Myanmar (Burma),,KNPP,225,,1,Karenni,1996,1,0,3,1957-12-31,6,1996-03-06,2,1,1996-10-06,2,775,,,,775,3,17.1
253,Myanmar (Burma),Government of Myanmar (Burma),,KNPP,225,,1,Karenni,2005,1,0,3,1957-12-31,6,2005-01-16,1,1,2005-01-25,1,775,,,,775,3,17.1
254,Cameroon,Government of France,,UPC,564,,1,Cameroon,1957,1,0,1,1957-09-30,3,1957-09-30,3,0,,,220,,,,471,4,17.1
254,Cameroon,Government of France,,UPC,564,,1,Cameroon,1958,1,0,1,1957-09-30,3,1957-09-30,3,0,,,220,,,,471,4,17.1
254,Cameroon,Government of France,,UPC,564,,1,Cameroon,1959,1,0,1,1957-09-30,3,1957-09-30,3,1,1959-12-31,5,220,,,,471,4,17.1
255,"Honduras, Nicaragua",Government of Honduras,,Government of Nicaragua,14,,1,Common Border,1957,1,0,2,1957-05-01,1,1957-05-01,1,1,1957-05-07,1,91,,93,,"91, 93",5,17.1
256,"Mauritania, Morocco",Government of France,Government of Spain,NLA,565,,1,Morocco/Mauritania,1957,1,0,1,1957-01-12,2,1957-01-12,2,0,,,220,230,,,"435, 600",4,17.1
256,"Mauritania, Morocco",Government of France,Government of Spain,NLA,565,,1,Morocco/Mauritania,1958,1,0,1,1957-01-12,2,1957-01-12,2,1,1958-06-30,4,220,230,,,"435, 600",4,17.1
257,"Mauritania, Morocco",Government of Spain,Government of France,NLA,565,,1,Morocco/Spanish territories,1957,1,0,1,1957-11-23,2,1957-11-23,2,0,,,230,220,,,"435, 600",4,17.1
257,"Mauritania, Morocco",Government of Spain,Government of France,NLA,565,,1,Morocco/Spanish territories,1958,1,0,1,1957-11-23,2,1957-11-23,2,1,1958-06-30,1,230,220,,,"435, 600",4,17.1
258,Oman,Government of Oman,Government of United Kingdom,State of Oman/Free Oman,226,,1,Oman,1957,1,0,4,1957-07-31,3,1957-07-31,3,1,1957-08-26,1,698,200,,,698,2,17.1
259,Iraq,Government of Iraq,,Military faction (free Officers Movement),227,,2,,1958,1,0,3,1958-07-14,1,1958-07-14,1,0,,,645,,,,645,2,17.1
259,Iraq,Government of Iraq,,Military faction (forces of Abdul Wahab al-Shawaf),228,,2,,1959,1,0,3,1958-07-14,1,1958-07-14,1,1,1959-03-10,1,645,,,,645,2,17.1
259,Iraq,Government of Iraq,,"Military faction (forces of Abd as-Salam Arif), NCRC","229, 230",,2,,1963,2,1,3,1958-07-14,1,1963-02-08,1,1,1963-11-20,1,645,,,,645,2,17.1
259,Iraq,Government of Iraq,,SCIRI,231,,2,,1982,1,1,3,1958-07-14,1,1982-08-01,1,0,,,645,,,,645,2,17.1
259,Iraq,Government of Iraq,,SCIRI,231,,2,,1983,1,1,3,1958-07-14,1,1982-08-01,1,0,,,645,,,,645,2,17.1
259,Iraq,Government of Iraq,,SCIRI,231,,2,,1984,1,1,3,1958-07-14,1,1982-08-01,1,1,1984-12-31,5,645,,,,645,2,17.1
259,Iraq,Government of Iraq,,SCIRI,231,,2,,1987,1,1,3,1958-07-14,1,1987-12-31,5,1,1987-12-31,5,645,,,,645,2,17.1
259,Iraq,Government of Iraq,,SCIRI,231,,2,,1991,1,1,3,1958-07-14,1,1991-04-24,1,0,,,645,,,,645,2,17.1
259,Iraq,Government of Iraq,,SCIRI,231,,2,,1992,1,1,3,1958-07-14,1,1991-04-24,1,0,,,645,,,,645,2,17.1
259,Iraq,Government of Iraq,,SCIRI,231,,2,,1993,1,1,3,1958-07-14,1,1991-04-24,1,0,,,645,,,,645,2,17.1
259,Iraq,Government of Iraq,,SCIRI,231,,2,,1994,1,1,3,1958-07-14,1,1991-04-24,1,0,,,645,,,,645,2,17.1
259,Iraq,Government of Iraq,,SCIRI,231,,2,,1995,1,1,3,1958-07-14,1,1991-04-24,1,0,,,645,,,,645,2,17.1
259,Iraq,Government of Iraq,,SCIRI,231,,2,,1996,1,1,3,1958-07-14,1,1991-04-24,1,1,1996-10-25,1,645,,,,645,2,17.1
259,Iraq,Government of Iraq,"Government of Albania, Government of Australia, Government of Azerbaijan, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of Dominican Republic, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Honduras, Government of Italy, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, FYR, Government of Moldova, Government of Mongolia, Government of Netherlands, Government of Nicaragua, Government of Norway, Government of Philippines, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of South Korea, Government of Spain, Government of Tonga, Government of Ukraine, Government of United Kingdom, Government of United States of America","al-Mahdi Army, Ansar al-Islam, IS","5659, 233, 234",,2,,2004,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"339, 900, 373, 355, 316, 390, 42, 92, 366, 372, 91, 325, 705, 367, 368, 343, 359, 712, 210, 93, 385, 840, 290, 235, 360, 317, 732, 230, 972, 369, 200, 2",,,645,2,17.1
259,Iraq,Government of Iraq,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Italy, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, FYR, Government of Moldova, Government of Mongolia, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of Rumania, Government of Slovakia, Government of South Korea, Government of Ukraine, Government of United Kingdom, Government of United States of America","Ansar al-Islam, IS, RJF","233, 234, 235",,2,,2005,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 325, 705, 367, 368, 343, 359, 712, 210, 385, 290, 235, 360, 317, 732, 369, 200, 2",,,645,2,17.1
259,Iraq,Government of Iraq,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, FYR, Government of Moldova, Government of Mongolia, Government of Poland, Government of Rumania, Government of Slovakia, Government of South Korea, Government of United Kingdom, Government of United States of America","Ansar al-Islam, IS, RJF","233, 234, 235",,2,,2006,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 317, 732, 200, 2",,,645,2,17.1
259,Iraq,Government of Iraq,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, FYR, Government of Moldova, Government of Mongolia, Government of Poland, Government of Rumania, Government of Slovakia, Government of South Korea, Government of Tonga, Government of United Kingdom, Government of United States of America","al-Mahdi Army, Ansar al-Islam, IS, RJF","5659, 233, 234, 235",,2,,2007,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 390, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 317, 732, 972, 200, 2",,,645,2,17.1
259,Iraq,Government of Iraq,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Macedonia, FYR, Government of Moldova, Government of Mongolia, Government of Poland, Government of Rumania, Government of South Korea, Government of Tonga, Government of Ukraine, Government of United Kingdom, Government of United States of America","al-Mahdi Army, IS","5659, 234",,2,,2008,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"339, 371, 900, 373, 346, 355, 316, 92, 366, 372, 705, 367, 368, 343, 359, 712, 290, 360, 732, 972, 369, 200, 2",,,645,2,17.1
259,Iraq,Government of Iraq,"Government of Australia, Government of El Salvador, Government of Estonia, Government of United Kingdom, Government of United States of America",IS,234,,2,,2009,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"900, 92, 366, 200, 2",,,645,2,17.1
259,Iraq,Government of Iraq,Government of United States of America,IS,234,,2,,2010,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,2,,,645,2,17.1
259,Iraq,Government of Iraq,Government of United States of America,"Ansar al-Islam, IS","233, 234",,2,,2011,1,1,4,1958-07-14,1,2004-01-18,1,0,,,645,2,,,645,2,17.1
259,Iraq,Government of Iraq,,IS,234,,2,,2012,1,1,3,1958-07-14,1,2004-01-18,1,0,,,645,,,,645,2,17.1
259,Iraq,Government of Iraq,,IS,234,,2,,2013,2,1,3,1958-07-14,1,2004-01-18,1,0,,,645,,,,645,2,17.1
259,Iraq,Government of Iraq,"Government of Australia, Government of Bahrain, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",IS,234,,2,,2014,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"900, 692, 211, 20, 390, 220, 663, 210, 670, 696, 200, 2",,,645,2,17.1
259,Iraq,Government of Iraq,"Government of Australia, Government of Bahrain, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",IS,234,,2,,2015,2,1,4,1958-07-14,1,2004-01-18,1,0,,,645,"900, 692, 211, 20, 390, 220, 663, 210, 670, 696, 200, 2",,,645,2,17.1
259,Iraq,Government of Iraq,"Government of Australia, Government of Bahrain, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",IS,234,,2,,2016,2,1,4,1958-07-14,1,2004-01-18,1,1,2016-12-31,1,645,"900, 692, 211, 20, 390, 220, 663, 210, 670, 696, 200, 2",,,645,2,17.1
260,Lebanon,Government of Lebanon,,Independent Nasserite Movement,236,,2,,1958,2,1,3,1958-05-15,2,1958-05-15,2,1,1958-07-31,2,660,,,,660,2,17.1
260,Lebanon,Government of Lebanon,,NSF,237,,2,,1975,1,1,3,1958-05-15,2,1975-09-09,2,0,,,660,,,,660,2,17.1
260,Lebanon,Government of Lebanon,,"LAA, NSF","238, 237",,2,,1976,2,1,3,1958-05-15,2,1975-09-09,2,1,1976-10-21,1,660,,,,660,2,17.1
260,Lebanon,Government of Lebanon,,NSF,237,,2,,1982,1,1,3,1958-05-15,2,1982-09-01,2,0,,,660,,,,660,2,17.1
260,Lebanon,Government of Lebanon,"Government of France, Government of United States of America","Amal, NSF","239, 237",Government of Syria,2,,1983,1,1,4,1958-05-15,2,1982-09-01,2,0,,,660,"220, 2",,652,660,2,17.1
260,Lebanon,Government of Lebanon,"Government of France, Government of United States of America","Amal, NSF","239, 237",,2,,1984,2,1,4,1958-05-15,2,1982-09-01,2,0,,,660,"220, 2",,,660,2,17.1
