new_id,old_id,name,type_of_violence
2440,2053,BLF - Civilians,3
2441,2054,Deebam - Civilians,3
2442,2055,Deewell - Civilians,3
2443,2056,Outlaws - Civilians,3
2444,2057,Jabhat Fateh al-Sham (Nusra) - Civilians,3
2445,2058,Alago - Civilians,3
2446,2059,Eggon - Civilians,3
2447,2060,Greenlanders - Civilians,3
2448,2061,Akul Tribe - Civilians,3
2449,2062,Kambrip Tribe - Civilians,3
2450,2063,Pao clan of the Ambarep Tribe - Civilians,3
2451,2064,Lashkar of Akakhel tribe  - Civilians,3
2454,2067,Zeme Naga - Civilians,3
2455,2068,Shia (Pakistan) - Civilians,3
2456,2069,Sunni (Pakistan) - Civilians,3
2457,2070,Supporters of al-Ahly football team  - Civilians,3
2458,2071,Supporters of al-Masry football team - Civilians,3
2459,2072,PCPA - Civilians,3
2460,2073,PFT - Civilians,3
2461,2074,PLFI - Civilians,3
2462,2075,Mashashia - Civilians,3
2463,2076,Isenasawo - Civilians,3
2464,2077,Isongo-furo - Civilians,3
2465,2078,Forces of Agala - Civilians,3
2466,2079,Forces of Edu - Civilians,3
2467,2080,FNDIC - Civilians,3
2468,2081,Alawite (Lebanon) - Civilians,3
2469,2082,Sunni (Lebanon) - Civilians,3
2470,2083,Banyamulenge - Civilians,3
2471,1405,Military faction (forces of Cyriac Souke) - Civilians,3
2472,2089,Mayi Mayi Simba - Civilians,3
2473,2090,Raia Mutomboki - Civilians,3
2474,2091,APCLS - Civilians,3
2475,1848,Issa Muse subclan of the Habr Awal clan (Isaaq) - Civilians,3
2476,1844,Forces of Muse Sudi Yalahow - Civilians,3
2477,1915,Hawadle clan (Hawiye) - Civilians,3
2478,1494,Krou - Civilians,3
2479,8002,BPLM - Civilians,3
2480,8001,IFLO - Civilians,3
2481,411,Government of Equatorial Guinea - Civilians,3
2482,760,Government of Bhutan - Civilians,3
2483,434,Government of Benin - Civilians,3
2484,80,Government of Belize - Civilians,3
2485,572,Government of Swaziland - Civilians,3
2486,1836,Aulihan subclan of Ogaden clan (Darod) - Civilians,3
2487,1368,Military faction of Togo (forces loyal to Gnassingbe Eyadema) - Civilians,3
2488,2084,Military faction (Harar garrison) - Civilians,3
2489,2085,Forces of Mullo Abdullo - Civilians,3
2490,2086,Forces of Sanginov - Civilians,3
2491,2087,JMB - Civilians,3
2492,2088,Dogon - Civilians,3
2493,2092,Bul Nuer - Civilians,3
2497,2096,Balanda - Civilians,3
2683,2132,Idoma - Civilians,3
2986,2130,Konianke - Civilians,3
3196,2131,Gimir - Civilians,3
3218,2136,Beni Hussein - Civilians,3
3570,2297,Tamil - Civilians,3
3731,2460,Han Chinese - Civilians,3
3732,2461,Uighur - Civilians,3
4020,2750,USDA - Civilians,3
4035,2765,Supporters of Jamaat-e-Islami - Civilians,3
4117,2847,Pashtun - Civilians,3
4118,2848,Mohajir - Civilians,3
4119,2849,Sindhi - Civilians,3
4133,2863,Meher - Civilians,3
4134,2864,Jatoi - Civilians,3
4200,2930,Supporters of PPP - Civilians,3
4205,4205,Shia (Pakistan) - Civilians,3
4211,2941,Supporters of MQM - Civilians,3
4221,2951,Oatizai - Civilians,3
4222,2952,Khadadkhel - Civilians,3
4223,2953,Supporters of Yousaf Ali Khan Magsi - Civilians,3
4224,2954,Supporters of Zulfikar Ali Khan Magsi - Civilians,3
4257,2987,Lashkar of Mohmand tribe - Civilians,3
4290,3020,Forces of Pir Samiullah - Civilians,3
4307,3037,NDC - Civilians,3
4310,3040,Nyatura - Civilians,3
4316,549023,"Mayi Mayi Kifuafua, Raia Mutomboki - Civilians",3
4317,2102,TTP-Islahi - Civilians,3
4377,2114,Black Axe - Civilians,3
4378,3108,Eyie - Civilians,3
4576,4576,Supporters of Morsi - Civilians,3
4577,4577,Opponents of Morsi - Civilians,3
4602,2111,NURTW-Tokyo - Civilians,3
4751,2120,Signed-in-Blood Battalion - Civilians,3
4833,3563,SSDM/A - Cobra Faction - Civilians,3
4838,3568,Amothnhon Dinka  - Civilians,3
4839,3569,Panyon Dinka  - Civilians,3
5064,547501,"Ijaw, Urhobo - Civilians",3
5065,547502,"OPC, Yoruba - Civilians",3
5066,547503,"Igbo, Yoruba - Civilians",3
5067,547510,"Afisare, Anaguta, Birom - Civilians",3
5068,547511,"Anaguta, Birom - Civilians",3
5069,547520,"Fulani, Hausa - Civilians",3
5070,547521,"Fulani, Jukun - Civilians",3
5071,547101,"Foulbe, Hausa - Civilians",3
5072,553001,"Borana, Guji - Civilians",3
5073,553002,"Nyangatom , Toposa - Civilians",3
5074,553003,"Gabra, Garre - Civilians",3
5075,550110,"Samburu, Turkana - Civilians",3
5076,550111,"Isiolo, Samburu, Turkana - Civilians",3
5077,550120,"Kikuyu, Luhya, Luo - Civilians",3
5078,550121,"Kikuyu, Kamba - Civilians",3
5079,550122,"Kikuyu, Luhya - Civilians",3
5080,550101,"Borana, Somali (Kenya) - Civilians",3
5081,550102,"Pokot, Samburu - Civilians",3
5082,550103,"Orma, Wardei - Civilians",3
5083,550104,"Kisii, Luo - Civilians",3
5084,550105,"Dodoth, Toposa - Civilians",3
5085,545001,"NPFL, ULIMO - K - Civilians",3
5086,545002,"AFL, LPC, ULIMO - J - Civilians",3
5087,543201,"ARLA, FIAA, FPLA - Civilians",3
5088,565101,"France, Israel, United Kingdom - Civilians",3
5089,566601,"Egypt, Iraq, Jordan, Lebanon, Syria - Civilians",3
5090,537201,"Forest Brothers, White Legion - Civilians",3
5091,585001,"Dayak, Malay - Civilians",3
5092,545101,"Kamajors, Donsos - Civilians",3
5093,552001,"DSA, RSA - Civilians",3
5094,552002,"DSA, RRA - Civilians",3
5095,552004,"Eley, Haren - Civilians",3
5096,552005,"Duduble subclan of Gorgorte clan (Hawiye), Forces of Muse Sudi Yalahow - Civilians",3
5097,552006,"Guedi Issa clan, SNM - Civilians",3
5098,562501,"Beni Halba Baggara, Salamat Baggara - Civilians",3
5099,562502,"JEM, SLM - Civilians",3
5100,562503,"Mahamid, Mahariba, Newiba - Civilians",3
5101,550000,"Bokora Karimojong, Pian Karimojong - Civilians",3
5102,550001,"Matheniko Karimojong, Pian Karimojong - Civilians",3
5103,550002,"Bokora Karimojong, Jie - Civilians",3
5104,550004,"Jie, Matheniko Karimojong, Turkana - Civilians",3
5105,550005,"Toposa, Turkana - Civilians",3
5106,550006,"Matheniko Karimojong, Tepeth - Civilians",3
5107,550007,"Jie, Pian Karimojong - Civilians",3
5108,550008,"Pokot, Tepeth - Civilians",3
5109,550009,"Matheniko Karimojong, Turkana - Civilians",3
5110,550010,"Jie, Matheniko Karimojong - Civilians",3
5111,549001,"MLC, RCD-N - Civilians",3
5112,549002,"FNI, FRPI, RCD-K-ML  - Civilians",3
5113,549003,"FNI, FRPI - Civilians",3
5114,549004,"FRPI, RCD-K-ML  - Civilians",3
5115,549005,"FDLR, Mayi Mayi - Civilians",3
5116,549006,"Lendu, Ngiti, RCD-K-ML - Civilians",3
5117,549007,"MLC, RCD-N, UPC - Civilians",3
5118,549008,"CNDD-FDD , FDLR - Civilians",3
5119,549009,"FPJC, FRPI - Civilians",3
5120,549010,"CNDD-FDD , Mayi Mayi - Civilians",3
5121,549011,"Interahamwe, ex-FAR, Mayi Mayi - Civilians",3
5122,549012,"Lendu, RCD-K-ML - Civilians",3
5123,549013,"ALiR, Mayi Mayi - Civilians",3
5124,549014,"FRF, Mayi Mayi - Civilians",3
5125,549015,"FAPC, FNI - Civilians",3
5126,549016,"Hunde, Nyanga - Civilians",3
5127,591001,"Ataia, Erapo, Kagu, Kemeyu, Kurupi, Moife - Civilians",3
5128,591002,"Aganunofi, Avaninofi, Fomu I, Fomu II - Civilians",3
5129,534601,"Serbian irregulars, Serbian Republic of Bosnia-Herzegovina - Civilians",3
5130,575001,"CPR (Chandra Pulla Reddu group), PVR (Pyla Vasudeva Rao group) - Civilians",3
5131,547522,"Deewell, NDV - Civilians",3
5132,547523,"Deewell, NDSF, Outlaws - Civilians",3
5133,547524,"Forces of Ogonboss, NDV - Civilians",3
5134,547525,"NDV, SVC - Civilians",3
5135,547526,"NDSF, PLF - Civilians",3
5136,547527,"Black Axe, Bush Boys, Deebam, KK, NDV - Civilians",3
5137,543202,"AQIM, Jama'atu Ahlis Sunna Lidda'awati wal-Jihad, MUJAO - Civilians",3
5138,543203,"MUJAO, Signed-in-Blood Battalion - Civilians",3
5139,591003,"Kambrip Tribe, Pao Clan of the Ambarep Tribe - Civilians",3
5140,591004,"ALiR, CNDD-FDD , Mayi Mayi - Civilians",3
5141,562001,"Gontrar, Zintan - Civilians",3
5142,562002,"Jamil fighters, Ragdalein fighters - Civilians",3
5143,567803,"Al Sagra tribe, Al Abu Hussein tribe - Civilians",3
5144,549018,"FDLR, FNL-Rwasa, FRF - Civilians",3
5145,549019,"Bafulero, Bavira - Civilians",3
5146,552201,"Afar, Oromo - Civilians",3
5147,548201,"UFDR, FDPC - Civilians",3
5148,556001,"Supporters of ANC, Supporters of UDF - Civilians",3
5149,556002,"AWB, IFP - Civilians",3
5150,556003,"Supporters of IFP, Supporters of UDF - Civilians",3
5151,550011,"Bokora Karimojong, Jie, Matheniko Karimojong - Civilians",3
5152,550012,"Chekwi, Matheniko Karimojong, Pian Karimojong - Civilians",3
5153,550013,"Jie Karimojong, Matheniko Karimojong - Civilians",3
5154,550014,"Dodoth, Dinka - Civilians",3
5155,550015,"Pokot, Tepeth - Civilians",3
5156,550016,"Bafumbira, Bakiga - Civilians",3
5157,547528,"Owu, Egba (Agatu) - Civilians",3
5158,550106,"Kikuyu, Embu, Boran - Civilians",3
5159,553004,"Goldia, Mursi - Civilians",3
5160,553005,"EDU, pro-government militia - Civilians",3
5161,577001,"Kurram Hizbullah, Mahdi Militia - Civilians",3
5162,570001,"Forces of Zaman, Ahmad - Civilians",3
5163,570002,"Forces of Hasan, Musa Shajik - Civilians",3
5164,570003,"Forces of Amir Lalai, Monsur Achakzai, Ustad Halim - Civilians",3
5165,550017,"Kigezi College, Butobere - Civilians",3
5166,549020,"Butembo Mayi Mayi, Mayi Mayi Ngilima - Civilians",3
5167,549021,"FDLR, FNL-Rwasa, PARC-FAAL - Civilians",3
5168,552007,"DSA, RRA - Civilians",3
5169,552008,"DSA, RSA - Civilians",3
5170,552009,"Duduble subclan of Gorgorte clan (Hawiye), Forces of Muse Sudi Yalahow - Civilians",3
5171,552010,"Eley, Haren - Civilians",3
5172,552011,"Guedi Issa clan, SNM - Civilians",3
5173,562601,"Dinka, Nuer - Civilians",3
5174,1,1920 Revolution Brigades - IS,2
5175,2,Abgal clan (Hawiye) - Xawaadle clan (Hawiye),2
5176,3,Abudu  - Andani,2
5177,4,Supporters of ACN - Supporters of PDP,2
5178,5,Supporters of AD - Supporters of PDP,2
5179,6,Afar - Kereyou,2
5180,7,Afar - Issa,2
5181,8,Abtisame subclan of Galje'el clan (Hawiye) - Afi subclan of Galje'el clan (Hawiye),2
5182,9,Agon-Yar subclan of Abgal clan (Hawiye) - Warsangeli subclan of Abgal clan (Hawiye),2
5183,10,Ahlu Sunna Waljamaca - Al-Shabaab,2
5184,11,Ali-Gaf subclan of Abgal clan (Hawiye)  - Mahadade subclan of Abgal clan (Hawiye),2
5185,12,Alur - Lendu,2
5186,13,Amaro - Guji,2
5187,14,"Anaguta, Birom - Fulani, Hausa",2
5188,15,Supporters of ANPP - Supporters of PDP,2
5189,16,Ansaar ul-Islam - Lashkar-e-Islam,2
5190,17,Ansar al-Islam - PUK,2
5191,18,Anuak - Dinka,2
5192,19,Anuak - Nuer,2
5193,20,Agar Dinka - Gok Dinka,2
5194,21,ARPCT - ARS/UIC,2
5195,22,Arrow Boys - LRA,2
5196,23,AUC - FARC,2
5197,25,Bangadi Militia - LRA,2
5198,26,Bangesh - Turi,2
5199,27,Bena Kapuya - Bena Nsimba,2
5200,28,Bi'idyahan subclan of Majerteen clan (Darod) - Ismail subclan of Makahil clan (Darod),2
5201,29,Supporters of Awami League - Supporters of BNP,2
5202,30,Bokora Karimojong - Jie,2
5203,31,Bokora Karimojong - Pian Karimojong,2
5204,32,Bor Dinka - Murle,2
5205,33,Borana - Guji,2
5206,34,Borana - Konso,2
5207,35,"Borana - Gabra, Garre",2
5208,36,Burji - Guji,2
5209,37,CNDD-FDD  - Palipehutu-FNL,2
5210,38,CNDP - PARECO,2
5211,39,Comando Vermelho - Terceiro Comando,2
5212,40,CPN-M - MJF,2
5213,41,Dabare subclan of Digil clan (Digil-Mirifle) - Luway subclan of Mirifle clan (Digil-Mirifle),2
5214,42,Darsalim - Kibete,2
5215,43,Da'ud subclan of Abgal clan (Hawiye) - Warsangeli subclan of Abgal clan (Hawiye),2
5216,44,Dawa - Gura,2
5217,45,Derashe - Konso,2
5218,46,Didinga - Toposa,2
5219,50,Dir clan  - Marehan subclan of Sede clan (Darod),2
5220,51,Dir clan  - Sa'ad subclan of Habar Gidir clan (Hawiye),2
5221,52,Dizi   - Suri,2
5222,53,DKBA - KNU,2
5223,54,Nyangatom  - Turkana,2
5224,55,Duduble subclan of Gorgorte clan (Hawiye) - Suleiman subclan of Habar Gidir clan (Hawiye),2
5225,56,FAPC - FNI,2
5226,57,Fatah - Hamas,2
5227,58,FRCI - FN - IC,2
5228,59,FRCI - MILOCI,2
5229,60,Forces of Abdul Rahman Khan  - Forces of Amanullah,2
5230,61,Forces of Abdullahi Yusuf - Forces of Jama Ali Jama,2
5231,62,Forces of Amanullah Khan  - Forces of Arbab Basir,2
5232,63,Forces of Amanullah Khan  - Forces of Ismail Khan,2
5233,64,Forces of Rashid Abdul Dostum - Forces of Mohammad Atta Noor,2
5234,66,Fulani - Yugur,2
5235,67,Fulani - Mambila,2
5236,68,Gaadsan subclan of Biimaal clan (Dir) - Ma'alin Weyne subclan of Mirifle clan (Digil-Mirifle),2
5237,69,Gabra - Guji,2
5238,70,Galje'el clan (Hawiye) - Jejele subclan of Jibedi clan (Hawiye),2
5239,71,Gamai - Pan,2
5240,72,Garre subclan of Digil clan (Digil-Mirifle) - Marehan subclan of Sede clan (Darod),2
5241,73,Garre subclan of Digil clan (Digil-Mirifle) - Murule subclan of Gugundabe clan (Hawiye),2
5242,74,Gumuz - Oromo,2
5243,75,Falata - Habaniya,2
5244,76,Habaniya  - Rizeigat Baggara,2
5245,77,Hausa - Igbo,2
5246,78,Hausa - Tarok,2
5247,79,Hausa - Yoruba,2
5248,80,Hema - Lendu,2
5249,82,Hezbollah - PSP,2
5250,83,"Hotiya Baggara  - Mahamid, Mahariba, Newiba",2
5251,84,Huaorani - Tagaeri,2
5252,85,Huber subclan of Mirifle clan (Digil-Mirifle) - Yantar subclan of Mirifle clan (Digil-Mirifle),2
5253,86,Ijaw - Itsekiri,2
5254,87,IMU - Lashkhar of Wazir tribe,2
5255,88,IS - RJF,2
5256,89,Izzi  - Ukele,2
5257,90,Forces of Shah Sahib - TTP,2
5258,91,Janjaweed  - JEM,2
5259,92,Janjaweed  - SLM/A,2
5260,93,Janjaweed - Bin Kulaib faction - Janjaweed - Moro faction,2
5261,95,Jie - Turkana,2
5262,96,Juarez Cartel - Sinaloa Cartel,2
5263,97,JVA - JVA faction,2
5264,98,Forces of General Morgan - JVA,2
5265,99,Kachai sub-tribe of Bangesh - Mishti,2
5266,100,Kalenjin - Kikuyu,2
5267,102,Kalenjin - Kisii,2
5268,103,Kusasi - Mamprusi,2
5269,104,Lashkar of Salarzai tribe - TTP,2
5270,105,Lou Nuer - Murle,2
5271,106,Hol Dinka - Lou Nuer,2
5272,107,LRA - SPLM/A,2
5273,108,LTTE - LTTE - K,2
5274,109,Lumad - Moro,2
5275,110,Kikuyu - Luo,2
5276,111,Ma'aliyah - Rizeigat Baggara,2
5277,112,Mangal - Turi,2
5278,113,Mara 18 (Guatemala) - Mara Salvatrucha (Guatemala),2
5279,114,Fiqi Muhumud subclan (Dir) - Marehan subclan of Sede clan (Darod),2
5280,115,Majerteen subclan (Darod) - Marehan subclan of Sede clan (Darod),2
5281,116,Majerteen subclan (Darod) - Ogaden clan (Darod),2
5282,117,Dassanetch - Turkana,2
5283,118,MFDC Front Nord - MD - MFDC - S,2
5284,119,Misseriya - Rizeigat Abbala,2
5285,120,Mohamed Muse subclan of Abgal clan (Hawiye) - Warsangeli subclan of Abgal clan (Hawiye),2
5286,121,MDF - SLDF,2
5287,122,Murle - Nuer,2
5288,123,NDPVF - NDV,2
5289,124,NSCN-IM - NSCN-K,2
5290,125,NSCN-IM - NSCN-U,2
5291,127,"Nyangatom , Toposa - Turkana",2
5292,128,Ogaden clan (Darod) - Sheikhal clan (Dir),2
5293,129,Oromo - Somali (Ethiopia),2
5294,130,Palipehutu-FNL - Palipehutu-FNL - LP,2
5295,131,PDF - SSDF,2
5296,132,Pian Karimojong - Pokot,2
5297,133,Pokot - Sabiny,2
5298,134,Puntland state of Somalia - Republic of Somaliland,2
5299,135,Mayi Mayi - RCD,2
5300,136,FRF - RCD,2
5301,137,RCD-K-ML  - RCD-N,2
5302,138,"RCD-K-ML  - MLC, RCD-N",2
5303,139,Rizeigat Abbala - Terjam,2
5304,140,RRA - RRA - MH,2
5305,141,Sa'ad subclan of Habar Gidir clan (Hawiye) - Suleiman subclan of Habar Gidir clan (Hawiye),2
5306,142,Gulf Cartel - Sinaloa Cartel,2
5307,143,SLM/A - SLM/A - MM,2
5308,144,Rer Ahmad subclan (Hawiye) - Hawarsame Rer Hasan and Habar Ya'qub subclan of Marehan clan (Darod),2
5309,146,RCSS - UWSA,2
5310,147,Sa'ad subclan of Habar Gidir clan (Hawiye) - Saleban-Abdalla subclan of Majerteen clan (Darod),2
5311,148,Tama - Zaghawa,2
5312,149,Tijuana Cartel - Tijuana Cartel - El Teo faction,2
5313,150,Toposa - Turkana,2
5314,151,Pokot - Turkana,2
5315,152,USC/SSA - USC/SSA - OMF,2
5316,153,Ma'aliyah - Zaghawa,2
5317,154,Harakat-i Inqilab-i Islami-yi Afghanistan  - Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,2
5318,155,Hizb-i Wahdat - Hizb-i Wahdat - Akbari faction,2
5319,156,Hizb-i Islami-yi Afghanistan - Hizb-i Wahdat,2
5320,157,Hizb-i Islami-yi Afghanistan - Jamiat-ul-Dawa,2
5321,158,Hizb-i Islami-yi Afghanistan - Jam'iyyat-i Islami-yi Afghanistan,2
5322,159,Hizb-i Islami-yi Afghanistan - Junbish-i Milli-yi Islami,2
5323,160,Hizb-i Islami-yi Afghanistan - Taleban,2
5324,161,Jam'iyyat-i Islami-yi Afghanistan - Junbish-i Milli-yi Islami,2
5325,162,Jam'iyyat-i Islami-yi Afghanistan - Mahaz-i Milli-yi Islami-yi Afghanistan,2
5326,163,Jam'iyyat-i Islami-yi Afghanistan - Shura-yi Nazar-i Shomali,2
5327,164,GIA - El Ahd Battalion - GIA - El Khadra Battalion,2
5328,165,GIA - El Forkane - GIA - El Khadra Battalion,2
5329,166,AIS - GIA,2
5330,168,BCP - PBCP,2
5331,169,Laime - Qaqachaca,2
5332,170,ALiR - Palipehutu-FNL,2
5333,171,Bafanji - Balikumbat,2
5334,172,"Banya - Foulbe, Hausa",2
5335,173,Choa Arab - Kotoko,2
5336,174,Hells Angels - Rock Machine,2
5337,176,Khozam   - Oulad Rachid,2
5338,177,AUC - ELN,2
5339,178,Cali Cartel - Medelln Cartel,2
5340,179,Medelln Cartel - PEPES,2
5341,180,MPA/Republic of Anjouan - MPA - SOC,2
5342,181,AFDL - ALiR,2
5343,182,AFDL - Mayi Mayi,2
5344,183,Hunde - Hutu,2
5345,184,"Banyarwanda - Hunde, Nyanga",2
5346,188,"CNDD-FDD , Mayi Mayi - RCD",2
5347,190,RCD-ML  - RCD-K-ML,2
5348,191,Mayi Mayi - RCD-ML,2
5349,193,Amhara - Oromo,2
5350,194,Arbore - Borana,2
5351,195,Borana - Degodia,2
5352,197,Borana - Garre,2
5353,198,"Borana, Guji - Garre",2
5354,199,Derashe - Zeyle,2
5355,200,Gedeo - Guji,2
5356,202,Rer Liban subclan (Issaq) - Rer Samatar subclan of Habr Awal (Issaq),2
5357,203,"Forest Brothers, White Legion - Republic of Abkhazia",2
5358,204,Republic of Abkhazia - White Legion,2
5359,205,"Gonja - Konkomba, Nawuri",2
5360,208,"Dagomba, Gonja, Nanumba - Konkomba",2
5361,209,Torma - Torma Manian,2
5362,210,Bodo - Santhal,2
5363,212,HuM - JKLF,2
5364,213,Kuki - Naga,2
5365,214,Dayak - Madurese,2
5366,215,Dereiat - al-Shaman,2
5367,216,IMK - PUK,2
5368,217,KDP - PUK,2
5369,218,KDP - PKK,2
5370,219,Supporters of JLP - Supporters of PNP,2
5371,220,Ajuran - Garre,2
5372,221,Borana - Samburu,2
5373,224,Kalenjin - Luhya,2
5374,225,"Kalenjin - Kisii, Luo",2
5375,226,Kisii - Maasai,2
5376,227,Kikuyu - Maasai,2
5377,228,Marakwet - Pokot,2
5378,230,Nandi - Pokot,2
5379,232,"Orma, Wardei - Pokomo",2
5380,233,"Pokot, Samburu - Turkana",2
5381,234,Amal - Hezbollah,2
5382,235,Fatah - Fatah Revolutionary Council,2
5383,236,Hezbollah - SLA,2
5384,237,Forces of Michel Aoun - Lebanese Forces,2
5385,238,INPFL - NPFL,2
5386,239,LPC - NPFL,2
5387,240,NPFL - ULIMO,2
5388,241,"NPFL, ULIMO - K - AFL, LPC, ULIMO - J",2
5389,242,ULIMO - J - ULIMO - K,2
5390,243,"ARLA, FIAA, FPLA - MPA",2
5391,244,Fulani - Touareg,2
5392,245,Garcia clan - Pena Rojas clan,2
5393,246,Naparama - Renamo,2
5394,247,MDA - MDA - LM,2
5395,248,MTA - UWSA,2
5396,249,Adoni - Ogoni,2
5397,251,Azara - Tiv,2
5398,252,Efik - Ibibio,2
5399,253,Fulani - Wurukum,2
5400,254,"Afisare, Anaguta, Birom - Fulani, Hausa",2
5401,255,Hausa - Ninzam,2
5402,256,Ife - Modakeke,2
5403,257,Ijaw - Ilaje,2
5404,258,Ijaw - Urhobo,2
5405,259,Jukun - Tiv,2
5406,260,Fulani - Karimjo,2
5407,261,Kwala - Tiv,2
5408,262,Odtikas - Ogoni,2
5409,263,Ndoki - Ogoni,2
5410,264,Eleme - Okrika (Ijaw),2
5411,265,Ogoni - Okrika (Ijaw),2
5412,266,Igbo - Tiv,2
5413,267,Aguleri - Umuleri,2
5414,268,"Ijaw, Urhobo - Itsekiri",2
5415,269,MQM - MQM-H,2
5416,271,Wagia subclan of Takima - Wayai subclan of Takima,2
5417,272,Unjamap - Wogia-Tunjup,2
5418,273,Hadji Faizal Abdulkarim clan - Hadji Masir Ahalul clan,2
5419,274,Armenian - Azeri,2
5420,275,Chechen Republic of Ichkeria - Forces of Ruslan Labazanov,2
5421,276,Chechen Republic of Ichkeria - Provisional Council of the Chechen Republic,2
5422,278,Republic of Georgia - Republic of South Ossetia,2
5423,279,Abdalle subclan of Habar Awal clan (Isaaq) - Aidagalla subclan of Habar Garhadjis clan (Isaaq),2
5424,280,Abdalleh-Agon-Yar subclan of Abgal clan (Hawiye) - Eli-Agon-Yar subclan of Abgal clan (Hawiye),2
5425,281,Abdulleh-Galmaha subclan of Abgal clan (Hawiye) - Kabaloh subclan of Abgal clan (Hawiye),2
5426,282,Abgal clan (Hawiye) - Galgalo,2
5427,283,SPM - Forces of Omar Jess,2
5428,284,Ayr subclan of Habar Gidir clan (Hawiye) - Sa'ad subclan of Habar Gidir clan (Hawiye),2
